,full_text,text_clean,tokenize,stopwords,stemmed,tf,tf_idf
10,Pingin liat gibran debatin si Den Wadas dan Wan ngibul 😄😄,pingin liat gibran debatin si den wadas dan wan ngibul,"['pingin', 'liat', 'gibran', 'debatin', 'si', 'den', 'wadas', 'dan', 'wan', 'ngibul']","['pingin', 'liat', 'gibran', 'debatin', 'si', 'den', 'wadas', 'wan', 'ngibul', '😄😄']","['pingin', 'liat', 'gibran', 'debatin', 'si', 'den', 'wadas', 'wan', 'ngibul', '']","{'pingin': 0.1, 'liat': 0.1, 'gibran': 0.1, 'debatin': 0.1, 'si': 0.1, 'den': 0.1, 'wadas': 0.1, 'dan': 0.1, 'wan': 0.1, 'ngibul': 0.1}","{'pingin': 0.2565847818673518, 'liat': 0.20887265639538552, 'gibran': 0.016444727789197356, 'debatin': 0.2565847818673518, 'si': 0.1787696568289874, 'den': 0.2565847818673518, 'wadas': 0.2565847818673518, 'dan': 0.07805179836627507, 'wan': 0.2565847818673518, 'ngibul': 0.22648178230095364}"
11,"Gibran efisien, Cak Imin mungkin perlu belajar manajemen waktu @FalishaHerawati  https://t.co/AoDklnd4KW",gibran efisien cak imin mungkin perlu belajar manajemen waktu,"['gibran', 'efisien', 'cak', 'imin', 'mungkin', 'perlu', 'belajar', 'manajemen', 'waktu']","['gibran', 'efisien', 'cak', 'imin', 'mungkin', 'perlu', 'belajar', 'manajemen', 'waktu', 'falishaherawati', 'httpstcoaodklndkw']","['gibran', 'efisien', 'cak', 'imin', 'mungkin', 'perlu', 'ajar', 'manajemen', 'waktu', 'falishaherawati', 'httpstcoaodklndkw']","{'gibran': 0.1111111111111111, 'efisien': 0.1111111111111111, 'cak': 0.1111111111111111, 'imin': 0.1111111111111111, 'mungkin': 0.1111111111111111, 'perlu': 0.1111111111111111, 'belajar': 0.1111111111111111, 'manajemen': 0.1111111111111111, 'waktu': 0.1111111111111111}","{'gibran': 0.018271919765774837, 'efisien': 0.28509420207483527, 'cak': 0.07611491404363625, 'imin': 0.07548412150011509, 'mungkin': 0.1317373974402124, 'perlu': 0.18475087018684155, 'belajar': 0.19119441985102895, 'manajemen': 0.28509420207483527, 'waktu': 0.23208072932820611}"
12,"@_BungHerwin Temenku yang bela mati Prabowo Gibran abis muter ulang nih debat pas kita lagi ngantor,ceritanya mau bahas apa isi debat cawapres,gregetan juga denger statement Gibran. Jangan menyerang orang dengan ungkapan yang gak umum.  Harusnya Cak Imin balas YO NDAK TAU KOK TANYA SAYA""""",temenku yang bela mati prabowo gibran abis muter ulang nih debat pa kita lagi ngantorceritanya mau bahas apa isi debat cawapresgregetan juga denger statement gibran jangan menyerang orang dengan ungkapan yang gak umum harusnya cak imin balas yo ndak tau kok tanya saya,"['temenku', 'yang', 'bela', 'mati', 'prabowo', 'gibran', 'abis', 'muter', 'ulang', 'nih', 'debat', 'pa', 'kita', 'lagi', 'ngantorceritanya', 'mau', 'bahas', 'apa', 'isi', 'debat', 'cawapresgregetan', 'juga', 'denger', 'statement', 'gibran', 'jangan', 'menyerang', 'orang', 'dengan', 'ungkapan', 'yang', 'gak', 'umum', 'harusnya', 'cak', 'imin', 'balas', 'yo', 'ndak', 'tau', 'kok', 'tanya', 'saya']","['bungherwin', 'temenku', 'bela', 'mati', 'prabowo', 'gibran', 'abis', 'muter', 'ulang', 'nih', 'debat', 'pas', 'ngantorceritanya', 'mau', 'bahas', 'apa', 'isi', 'debat', 'cawapresgregetan', 'denger', 'statement', 'gibran', 'jangan', 'menyerang', 'orang', 'ungkapan', 'gak', 'umum', 'harusnya', 'cak', 'imin', 'balas', 'yo', 'ndak', 'tau', 'kok', 'tanya']","['bungherwin', 'temenku', 'bela', 'mati', 'prabowo', 'gibran', 'abis', 'muter', 'ulang', 'nih', 'debat', 'pas', 'ngantorceritanya', 'mau', 'bahas', 'apa', 'isi', 'debat', 'cawapresgregetan', 'denger', 'statement', 'gibran', 'jangan', 'serang', 'orang', 'ungkap', 'gak', 'umum', 'harus', 'cak', 'imin', 'balas', 'yo', 'ndak', 'tau', 'kok', 'tanya']","{'temenku': 0.023255813953488372, 'yang': 0.046511627906976744, 'bela': 0.023255813953488372, 'mati': 0.023255813953488372, 'prabowo': 0.023255813953488372, 'gibran': 0.046511627906976744, 'abis': 0.023255813953488372, 'muter': 0.023255813953488372, 'ulang': 0.023255813953488372, 'nih': 0.023255813953488372, 'debat': 0.046511627906976744, 'pa': 0.023255813953488372, 'kita': 0.023255813953488372, 'lagi': 0.023255813953488372, 'ngantorceritanya': 0.023255813953488372, 'mau': 0.023255813953488372, 'bahas': 0.023255813953488372, 'apa': 0.023255813953488372, 'isi': 0.023255813953488372, 'cawapresgregetan': 0.023255813953488372, 'juga': 0.023255813953488372, 'denger': 0.023255813953488372, 'statement': 0.023255813953488372, 'jangan': 0.023255813953488372, 'menyerang': 0.023255813953488372, 'orang': 0.023255813953488372, 'dengan': 0.023255813953488372, 'ungkapan': 0.023255813953488372, 'gak': 0.023255813953488372, 'umum': 0.023255813953488372, 'harusnya': 0.023255813953488372, 'cak': 0.023255813953488372, 'imin': 0.023255813953488372, 'balas': 0.023255813953488372, 'yo': 0.023255813953488372, 'ndak': 0.023255813953488372, 'tau': 0.023255813953488372, 'kok': 0.023255813953488372, 'tanya': 0.023255813953488372, 'saya': 0.023255813953488372}","{'temenku': 0.059670879504035296, 'yang': 0.03952765000180086, 'bela': 0.059670879504035296, 'mati': 0.059670879504035296, 'prabowo': 0.020572246076696058, 'gibran': 0.007648710599626677, 'abis': 0.052670181930454335, 'muter': 0.059670879504035296, 'ulang': 0.059670879504035296, 'nih': 0.04341576312412788, 'debat': 0.05986484733584599, 'pa': 0.04157433879743893, 'kita': 0.03166808920971146, 'lagi': 0.03545244496547192, 'ngantorceritanya': 0.059670879504035296, 'mau': 0.033765220148062346, 'bahas': 0.059670879504035296, 'apa': 0.029414367976965963, 'isi': 0.052670181930454335, 'cawapresgregetan': 0.059670879504035296, 'juga': 0.03301673913942511, 'denger': 0.059670879504035296, 'statement': 0.052670181930454335, 'jangan': 0.04001743671300606, 'menyerang': 0.059670879504035296, 'orang': 0.036415065550546924, 'dengan': 0.031055788309191715, 'ungkapan': 0.059670879504035296, 'gak': 0.03166808920971146, 'umum': 0.059670879504035296, 'harusnya': 0.04341576312412788, 'cak': 0.015931028520761076, 'imin': 0.015799002174442692, 'balas': 0.059670879504035296, 'yo': 0.059670879504035296, 'ndak': 0.059670879504035296, 'tau': 0.04157433879743893, 'kok': 0.03866878678329242, 'tanya': 0.04566948435687338, 'saya': 0.030478495664423524}"
13,"Gibran memang unggul, Solo jadi contoh keberhasilan, Jakarta dan Jateng harus introspeksi @ekonomi_jeblok  https://t.co/jlWgTh8Klh",gibran memang unggul solo jadi contoh keberhasilan jakarta dan jateng harus introspeksi,"['gibran', 'memang', 'unggul', 'solo', 'jadi', 'contoh', 'keberhasilan', 'jakarta', 'dan', 'jateng', 'harus', 'introspeksi']","['gibran', 'memang', 'unggul', 'solo', 'jadi', 'contoh', 'keberhasilan', 'jakarta', 'jateng', 'introspeksi', 'ekonomijeblok', 'httpstcojlwgthklh']","['gibran', 'memang', 'unggul', 'solo', 'jadi', 'contoh', 'hasil', 'jakarta', 'jateng', 'introspeksi', 'ekonomijeblok', 'httpstcojlwgthklh']","{'gibran': 0.08333333333333333, 'memang': 0.08333333333333333, 'unggul': 0.08333333333333333, 'solo': 0.08333333333333333, 'jadi': 0.08333333333333333, 'contoh': 0.08333333333333333, 'keberhasilan': 0.08333333333333333, 'jakarta': 0.08333333333333333, 'dan': 0.08333333333333333, 'jateng': 0.08333333333333333, 'harus': 0.08333333333333333, 'introspeksi': 0.08333333333333333}","{'gibran': 0.01370393982433113, 'memang': 0.1636489856121296, 'unggul': 0.1636489856121296, 'solo': 0.045388209966964965, 'jadi': 0.08412877649218586, 'contoh': 0.17406054699615459, 'keberhasilan': 0.1636489856121296, 'jakarta': 0.0883914866961343, 'dan': 0.06504316530522922, 'jateng': 0.1054014852507947, 'harus': 0.13048731822279314, 'introspeksi': 0.18873481858412802}"
14,"Gibran bikin Solo eksis, Cak Imin sepertinya masih sibuk mencari jalan keluar dari kebuntuan politiknya @m_4r1_oslo  https://t.co/L046uNO4wj",gibran bikin solo eksis cak imin sepertinya masih sibuk mencari jalan keluar dari kebuntuan politiknya,"['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'sepertinya', 'masih', 'sibuk', 'mencari', 'jalan', 'keluar', 'dari', 'kebuntuan', 'politiknya']","['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'sepertinya', 'sibuk', 'mencari', 'jalan', 'keluar', 'kebuntuan', 'politiknya', 'mroslo', 'httpstcolunowj']","['gibran', 'bikin', 'solo', 'eks', 'cak', 'imin', 'seperti', 'sibuk', 'cari', 'jalan', 'keluar', 'buntu', 'politik', 'mroslo', 'httpstcolunowj']","{'gibran': 0.06666666666666667, 'bikin': 0.06666666666666667, 'solo': 0.06666666666666667, 'eksis': 0.06666666666666667, 'cak': 0.06666666666666667, 'imin': 0.06666666666666667, 'sepertinya': 0.06666666666666667, 'masih': 0.06666666666666667, 'sibuk': 0.06666666666666667, 'mencari': 0.06666666666666667, 'jalan': 0.06666666666666667, 'keluar': 0.06666666666666667, 'dari': 0.06666666666666667, 'kebuntuan': 0.06666666666666667, 'politiknya': 0.06666666666666667}","{'gibran': 0.010963151859464903, 'bikin': 0.05779185428916659, 'solo': 0.036310567973571975, 'eksis': 0.11085052211210494, 'cak': 0.04566894842618175, 'imin': 0.04529047290006905, 'sepertinya': 0.11471665191061738, 'masih': 0.05610479660484857, 'sibuk': 0.07563227030096868, 'mencari': 0.09464798553301865, 'jalan': 0.11917977121932494, 'keluar': 0.1309191884897037, 'dari': 0.07258177093025701, 'kebuntuan': 0.17105652124490117, 'politiknya': 0.1309191884897037}"
15,"Solo sukses berkat Gibran, Jakarta dan Jateng? Kayaknya perlu perubahan besar @RikeSants  https://t.co/LwhpgTTY2C",solo sukses berkat gibran jakarta dan jateng kayaknya perlu perubahan besar,"['solo', 'sukses', 'berkat', 'gibran', 'jakarta', 'dan', 'jateng', 'kayaknya', 'perlu', 'perubahan', 'besar']","['solo', 'sukses', 'berkat', 'gibran', 'jakarta', 'jateng', 'kayaknya', 'perlu', 'perubahan', 'besar', 'rikesants', 'httpstcolwhpgttyc']","['solo', 'sukses', 'berkat', 'gibran', 'jakarta', 'jateng', 'kayak', 'perlu', 'ubah', 'besar', 'rikesants', 'httpstcolwhpgttyc']","{'solo': 0.09090909090909091, 'sukses': 0.09090909090909091, 'berkat': 0.09090909090909091, 'gibran': 0.09090909090909091, 'jakarta': 0.09090909090909091, 'dan': 0.09090909090909091, 'jateng': 0.09090909090909091, 'kayaknya': 0.09090909090909091, 'perlu': 0.09090909090909091, 'perubahan': 0.09090909090909091, 'besar': 0.09090909090909091}","{'solo': 0.04951441087305269, 'sukses': 0.12634150541980332, 'berkat': 0.16971616493977262, 'gibran': 0.01494975253563396, 'jakarta': 0.09642707639578288, 'dan': 0.07095618033297733, 'jateng': 0.1149834384554124, 'kayaknya': 0.1149834384554124, 'perlu': 0.1511598028801431, 'perubahan': 0.17852616612232322, 'besar': 0.16971616493977262}"
16,"@DedynurPalakka @gibran_tweet Asyik ada lahan basah lagi nih, untuk dikorup rame rame.",asyik ada lahan basah lagi nih untuk dikorup rame rame,"['asyik', 'ada', 'lahan', 'basah', 'lagi', 'nih', 'untuk', 'dikorup', 'rame', 'rame']","['dedynurpalakka', 'gibrantweet', 'asyik', 'lahan', 'basah', 'nih', 'dikorup', 'rame', 'rame']","['dedynurpalakka', 'gibrantweet', 'asyik', 'lahan', 'basah', 'nih', 'korup', 'rame', 'rame']","{'asyik': 0.1, 'ada': 0.1, 'lahan': 0.1, 'basah': 0.1, 'lagi': 0.1, 'nih': 0.1, 'untuk': 0.1, 'dikorup': 0.1, 'rame': 0.2}","{'asyik': 0.2565847818673518, 'ada': 0.13105753135702117, 'lahan': 0.2565847818673518, 'basah': 0.2565847818673518, 'lagi': 0.15244551335152925, 'nih': 0.1866877814337499, 'untuk': 0.1486666572625893, 'dikorup': 0.2565847818673518, 'rame': 0.5131695637347036}"
17,"RELAWAN PRABOWO GIBRAN DITEMBAK  Relawan Prabowo-Gibran di Kecamatan Banyuates, Sampang, Madura, bernama M (49) ditembak orang tak dikenal pada Kamis (21/12) sekitar pukul 09.30 WIB.Kabar ini dibenarkan oleh Tim Penasihat Prabowo-Gibran, Letjen TNI (Purn) Sjafrie Sjamsoedin. https://t.co/YbArgbQftN",relawan prabowo gibran ditembak relawan prabowogibran di kecamatan banyuates sampang madura bernama ditembak orang tak dikenal pada kami sekitar pukul wibkabar ini dibenarkan oleh tim penasihat prabowogibran letjen tni purn sjafrie sjamsoedin,"['relawan', 'prabowo', 'gibran', 'ditembak', 'relawan', 'prabowogibran', 'di', 'kecamatan', 'banyuates', 'sampang', 'madura', 'bernama', 'ditembak', 'orang', 'tak', 'dikenal', 'pada', 'kami', 'sekitar', 'pukul', 'wibkabar', 'ini', 'dibenarkan', 'oleh', 'tim', 'penasihat', 'prabowogibran', 'letjen', 'tni', 'purn', 'sjafrie', 'sjamsoedin']","['relawan', 'prabowo', 'gibran', 'ditembak', 'relawan', 'prabowogibran', 'kecamatan', 'banyuates', 'sampang', 'madura', 'bernama', 'm', 'ditembak', 'orang', 'tak', 'dikenal', 'kamis', 'pukul', 'wibkabar', 'dibenarkan', 'tim', 'penasihat', 'prabowogibran', 'letjen', 'tni', 'purn', 'sjafrie', 'sjamsoedin', 'httpstcoybargbqftn']","['rawan', 'prabowo', 'gibran', 'tembak', 'rawan', 'prabowogibran', 'camat', 'banyuates', 'sampang', 'madura', 'nama', 'm', 'tembak', 'orang', 'tak', 'kenal', 'kamis', 'pukul', 'wibkabar', 'benar', 'tim', 'nasihat', 'prabowogibran', 'letjen', 'tni', 'purn', 'sjafrie', 'sjamsoedin', 'httpstcoybargbqftn']","{'relawan': 0.0625, 'prabowo': 0.03125, 'gibran': 0.03125, 'ditembak': 0.0625, 'prabowogibran': 0.0625, 'di': 0.03125, 'kecamatan': 0.03125, 'banyuates': 0.03125, 'sampang': 0.03125, 'madura': 0.03125, 'bernama': 0.03125, 'orang': 0.03125, 'tak': 0.03125, 'dikenal': 0.03125, 'pada': 0.03125, 'kami': 0.03125, 'sekitar': 0.03125, 'pukul': 0.03125, 'wibkabar': 0.03125, 'ini': 0.03125, 'dibenarkan': 0.03125, 'oleh': 0.03125, 'tim': 0.03125, 'penasihat': 0.03125, 'letjen': 0.03125, 'tni': 0.03125, 'purn': 0.03125, 'sjafrie': 0.03125, 'sjamsoedin': 0.03125}","{'relawan': 0.09786548866709485, 'prabowo': 0.027643955665560327, 'gibran': 0.0051389774341241735, 'ditembak': 0.1075468611662038, 'prabowogibran': 0.08685978497611478, 'di': 0.020211553946795118, 'kecamatan': 0.08018274433354743, 'banyuates': 0.08018274433354743, 'sampang': 0.08018274433354743, 'madura': 0.05196118224004919, 'bernama': 0.08018274433354743, 'orang': 0.048932744333547426, 'tak': 0.06527270512355797, 'dikenal': 0.07077555696904801, 'pada': 0.04763922292235289, 'kami': 0.08018274433354743, 'sekitar': 0.08018274433354743, 'pukul': 0.08018274433354743, 'wibkabar': 0.08018274433354743, 'ini': 0.033577691401226406, 'dibenarkan': 0.08018274433354743, 'oleh': 0.05036266591356852, 'tim': 0.061368369604548605, 'penasihat': 0.08018274433354743, 'letjen': 0.08018274433354743, 'tni': 0.08018274433354743, 'purn': 0.08018274433354743, 'sjafrie': 0.08018274433354743, 'sjamsoedin': 0.08018274433354743}"
18,"@Kanjeng2022 istri gibran tau posisi,..kagak bernafsu dan memaksakan diri ...lain ama iatri ganjar,saking bernafsunya sampai kebablasan...berbahaya.. https://t.co/dUgE4HGqph",istri gibran tau posisikagak bernafsu dan memaksakan diri lain ama iatri ganjarsaking bernafsunya sampai kebablasanberbahaya,"['istri', 'gibran', 'tau', 'posisikagak', 'bernafsu', 'dan', 'memaksakan', 'diri', 'lain', 'ama', 'iatri', 'ganjarsaking', 'bernafsunya', 'sampai', 'kebablasanberbahaya']","['kanjeng', 'istri', 'gibran', 'tau', 'posisikagak', 'bernafsu', 'memaksakan', 'diri', 'ama', 'iatri', 'ganjarsaking', 'bernafsunya', 'kebablasanberbahaya', 'httpstcodugehgqph']","['kanjeng', 'istri', 'gibran', 'tau', 'posisikagak', 'nafsu', 'paksa', 'diri', 'ama', 'iatri', 'ganjarsaking', 'nafsu', 'kebablasanberbahaya', 'httpstcodugehgqph']","{'istri': 0.06666666666666667, 'gibran': 0.06666666666666667, 'tau': 0.06666666666666667, 'posisikagak': 0.06666666666666667, 'bernafsu': 0.06666666666666667, 'dan': 0.06666666666666667, 'memaksakan': 0.06666666666666667, 'diri': 0.06666666666666667, 'lain': 0.06666666666666667, 'ama': 0.06666666666666667, 'iatri': 0.06666666666666667, 'ganjarsaking': 0.06666666666666667, 'bernafsunya': 0.06666666666666667, 'sampai': 0.06666666666666667, 'kebablasanberbahaya': 0.06666666666666667}","{'istri': 0.17105652124490117, 'gibran': 0.010963151859464903, 'tau': 0.11917977121932494, 'posisikagak': 0.17105652124490117, 'bernafsu': 0.17105652124490117, 'dan': 0.05203453224418337, 'memaksakan': 0.17105652124490117, 'diri': 0.1309191884897037, 'lain': 0.1309191884897037, 'ama': 0.11471665191061738, 'iatri': 0.17105652124490117, 'ganjarsaking': 0.17105652124490117, 'bernafsunya': 0.17105652124490117, 'sampai': 0.13924843759692368, 'kebablasanberbahaya': 0.17105652124490117}"
19,@zy_zy_its_me @gibran_tweet Bapaknya ga bisa  ngutak ngutik konstitusi,bapaknya ga bisa ngutak ngutik konstitusi,"['bapaknya', 'ga', 'bisa', 'ngutak', 'ngutik', 'konstitusi']","['zyzyitsme', 'gibrantweet', 'bapaknya', 'ga', 'ngutak', 'ngutik', 'konstitusi']","['zyzyitsme', 'gibrantweet', 'bapak', 'ga', 'ngutak', 'ngutik', 'konstitusi']","{'bapaknya': 0.16666666666666666, 'ga': 0.16666666666666666, 'bisa': 0.16666666666666666, 'ngutak': 0.16666666666666666, 'ngutik': 0.16666666666666666, 'konstitusi': 0.16666666666666666}","{'bapaknya': 0.37746963716825604, 'ga': 0.2316260932696394, 'bisa': 0.18644829788854972, 'ngutak': 0.4276413031122529, 'ngutik': 0.4276413031122529, 'konstitusi': 0.2979494280483123}"
20,"@feoowdoraaa AHAHAHHAA RILL BANGET FEO, HARI INI FULL SENYUM SIH 🤩🤩🤩",ahahahhaa rill banget feo hari ini full senyum sih,"['ahahahhaa', 'rill', 'banget', 'feo', 'hari', 'ini', 'full', 'senyum', 'sih']","['feoowdoraaa', 'ahahahhaa', 'rill', 'banget', 'feo', 'hari', 'full', 'senyum', 'sih', '🤩🤩🤩']","['feoowdoraaa', 'ahahahhaa', 'rill', 'banget', 'feo', 'hari', 'full', 'senyum', 'sih', '']","{'ahahahhaa': 0.1111111111111111, 'rill': 0.1111111111111111, 'banget': 0.1111111111111111, 'feo': 0.1111111111111111, 'hari': 0.1111111111111111, 'ini': 0.1111111111111111, 'full': 0.1111111111111111, 'senyum': 0.1111111111111111, 'sih': 0.1111111111111111}","{'ahahahhaa': 0.28509420207483527, 'rill': 0.28509420207483527, 'banget': 0.17906725658157696, 'feo': 0.28509420207483527, 'hari': 0.23208072932820611, 'ini': 0.11938734720436055, 'full': 0.25164642477883736, 'senyum': 0.28509420207483527, 'sih': 0.17398309096372416}"
21,Kemenangan Prabowo - Gibran terasa di atmosfer Surabaya dan Madura! dekade08,kemenangan prabowo gibran terasa di atmosfer surabaya dan madura dekade,"['kemenangan', 'prabowo', 'gibran', 'terasa', 'di', 'atmosfer', 'surabaya', 'dan', 'madura', 'dekade']","['kemenangan', 'prabowo', 'gibran', 'terasa', 'atmosfer', 'surabaya', 'madura', 'dekade']","['menang', 'prabowo', 'gibran', 'asa', 'atmosfer', 'surabaya', 'madura', 'dekade']","{'kemenangan': 0.1, 'prabowo': 0.1, 'gibran': 0.1, 'terasa': 0.1, 'di': 0.1, 'atmosfer': 0.1, 'surabaya': 0.1, 'dan': 0.1, 'madura': 0.1, 'dekade': 0.1}","{'kemenangan': 0.2565847818673518, 'prabowo': 0.08846065812979305, 'gibran': 0.016444727789197356, 'terasa': 0.22648178230095364, 'di': 0.06467697262974438, 'atmosfer': 0.2565847818673518, 'surabaya': 0.20887265639538552, 'dan': 0.07805179836627507, 'madura': 0.16627578316815741, 'dekade': 0.12436285239395983}"
22,@zy_zy_its_me @jokowi @prabowo @gibran_tweet Tuhan yg mana tong?,tuhan yg mana tong,"['tuhan', 'yg', 'mana', 'tong']","['zyzyitsme', 'jokowi', 'prabowo', 'gibrantweet', 'tuhan', 'yg', 'mana', 'tong']","['zyzyitsme', 'jokowi', 'prabowo', 'gibrantweet', 'tuhan', 'yg', 'mana', 'tong']","{'tuhan': 0.25, 'yg': 0.25, 'mana': 0.25, 'tong': 0.25}","{'tuhan': 0.6414619546683794, 'yg': 0.21039298726818215, 'mana': 0.40290132730854816, 'tong': 0.6414619546683794}"
23,@_Rizmaya__ Bocil songong!!! @gibran_tweet,bocil songong,"['bocil', 'songong']","['rizmaya', 'bocil', 'songong', 'gibrantweet']","['rizmaya', 'bocil', 'songong', 'gibrantweet']","{'bocil': 0.5, 'songong': 0.5}","{'bocil': 1.2829239093367588, 'songong': 1.2829239093367588}"
24,"@Gr4sssss @joko_maryadi @gibran_tweet Wkakaka bapakmu pas bikin loe otaknya porno aja lu mungkin bences kali, pendukung IQ dibawah 70bkata hashim setara dng munyuk https://t.co/xE9krwK7p9",wkakaka bapakmu pa bikin loe otaknya porno aja lu mungkin bences kali pendukung iq dibawah bkata hashim setara dng munyuk,"['wkakaka', 'bapakmu', 'pa', 'bikin', 'loe', 'otaknya', 'porno', 'aja', 'lu', 'mungkin', 'bences', 'kali', 'pendukung', 'iq', 'dibawah', 'bkata', 'hashim', 'setara', 'dng', 'munyuk']","['grsssss', 'jokomaryadi', 'gibrantweet', 'wkakaka', 'bapakmu', 'pas', 'bikin', 'loe', 'otaknya', 'porno', 'aja', 'lu', 'mungkin', 'bences', 'kali', 'pendukung', 'iq', 'dibawah', 'bkata', 'hashim', 'setara', 'dng', 'munyuk', 'httpstcoxekrwkp']","['grsssss', 'jokomaryadi', 'gibrantweet', 'wkakaka', 'bapak', 'pas', 'bikin', 'loe', 'otak', 'porno', 'aja', 'lu', 'mungkin', 'bences', 'kali', 'dukung', 'iq', 'bawah', 'bkata', 'hashim', 'tara', 'dng', 'munyuk', 'httpstcoxekrwkp']","{'wkakaka': 0.05, 'bapakmu': 0.05, 'pa': 0.05, 'bikin': 0.05, 'loe': 0.05, 'otaknya': 0.05, 'porno': 0.05, 'aja': 0.05, 'lu': 0.05, 'mungkin': 0.05, 'bences': 0.05, 'kali': 0.05, 'pendukung': 0.05, 'iq': 0.05, 'dibawah': 0.05, 'bkata': 0.05, 'hashim': 0.05, 'setara': 0.05, 'dng': 0.05, 'munyuk': 0.05}","{'wkakaka': 0.10443632819769276, 'bapakmu': 0.1282923909336759, 'pa': 0.0893848284144937, 'bikin': 0.043343890716874944, 'loe': 0.1282923909336759, 'otaknya': 0.11324089115047682, 'porno': 0.11324089115047682, 'aja': 0.06552876567851058, 'lu': 0.08313789158407871, 'mungkin': 0.05928182884809559, 'bences': 0.1282923909336759, 'kali': 0.09818939136727778, 'pendukung': 0.08313789158407871, 'iq': 0.10443632819769276, 'dibawah': 0.11324089115047682, 'bkata': 0.1282923909336759, 'hashim': 0.1282923909336759, 'setara': 0.1282923909336759, 'dng': 0.11324089115047682, 'munyuk': 0.1282923909336759}"
25,"Airlangga: Prabowo - Gibran, jawara Pilpres tanpa perlu putaran kedua! dekade08",airlangga prabowo gibran jawara pilpres tanpa perlu putaran kedua dekade,"['airlangga', 'prabowo', 'gibran', 'jawara', 'pilpres', 'tanpa', 'perlu', 'putaran', 'kedua', 'dekade']","['airlangga', 'prabowo', 'gibran', 'jawara', 'pilpres', 'perlu', 'putaran', 'kedua', 'dekade']","['airlangga', 'prabowo', 'gibran', 'jawara', 'pilpres', 'perlu', 'putar', 'dua', 'dekade']","{'airlangga': 0.1, 'prabowo': 0.1, 'gibran': 0.1, 'jawara': 0.1, 'pilpres': 0.1, 'tanpa': 0.1, 'perlu': 0.1, 'putaran': 0.1, 'kedua': 0.1, 'dekade': 0.1}","{'airlangga': 0.1866877814337499, 'prabowo': 0.08846065812979305, 'gibran': 0.016444727789197356, 'jawara': 0.2565847818673518, 'pilpres': 0.20887265639538552, 'tanpa': 0.1866877814337499, 'perlu': 0.16627578316815741, 'putaran': 0.1866877814337499, 'kedua': 0.22648178230095364, 'dekade': 0.12436285239395983}"
